"","data","praca","classe","web","ifood","call","android","iphone","total","precipitac","tempmax","tempmin","tempmed","umidade","insolacao","diasemana","diasem","mes","desserts","pizzas","beverage","cbmaker","combos","sfiha","kit1","kit2","snack","pastas","dishes","promotion","savory","salads","range","dessert1","desserte","pizzas1","pizzase","beverage1","beveragee","cbmaker1","cbmakere","combos1","combose","sfiha1","sfihae","kit11","kit1e","kit21","kit2e","snack1","snacke","pastas1","pastase","dishes1","dishese","promotion1","promotione","savory1","savorye","salads1","saladse","precipita1","tempmax1","tempmin1","tempmed1","insolacao1","umidade1"
"157","04/06/2018","SAO PAULO",NA,0,0,0,0,0,27144,0,17.4,13.5,15.24,81.75,0,"MON",1,3,2003,175,1187,13,2054,13347,12,3,596,425,313,0,6993,23,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","07/06/2018","SAO PAULO",NA,0,0,0,0,0,35846,2.6,22.2,15.3,18.8,79.5,1.7,"TUR",1,3,2660,245,1604,25,3256,16635,34,8,875,517,439,0,9519,29,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159","10/06/2018","SAO PAULO",NA,0,0,0,0,0,49101,0,24.5,14,19.14,83.25,2.3,"SUN",2,3,4693,370,2124,34,5416,24024,55,2,1399,722,715,0,9503,44,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160","09/06/2018","SAO PAULO",NA,0,0,0,0,0,62063,0,19.7,12.5,15.82,86.75,0.6,"SAT",3,3,4736,500,2351,51,7194,32277,42,12,1558,604,697,0,12014,27,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161","11/06/2018","SAO PAULO",NA,0,0,0,0,0,30140,0,27.8,14.9,21.58,71.25,6.2,"MON",1,3,1933,162,1183,4,2289,16094,11,3,594,386,366,0,7078,37,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","08/06/2018","SAO PAULO",NA,0,0,0,0,0,57246,2,20.8,14.3,16.1,83.25,0.6,"FRI",3,3,4171,412,2273,33,6235,29581,53,8,1495,520,583,0,11862,20,"Range-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","12/06/2018","SAO PAULO",NA,0,0,0,0,0,37179,0,27.9,17.3,23.46,59,4.9,"TUE",1,3,2781,245,1557,11,2937,18477,23,28,935,558,588,0,9008,31,"Range-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","14/06/2018","SAO PAULO",NA,0,0,0,0,0,35617,0.2,21.2,13.4,15.56,86.75,0,"TUR",1,3,2621,244,1480,20,3342,16013,22,3,786,519,471,0,10063,33,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","13/06/2018","SAO PAULO",NA,0,0,0,0,0,33743,6.8,24.2,13.2,19.96,83.75,0.8,"WED",1,3,2124,190,1358,12,2526,17708,20,3,691,394,446,0,8235,36,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","15/06/2018","SAO PAULO",NA,0,0,0,0,0,53312,0,16.8,12.5,14.58,86,0,"FRI",3,3,4237,447,2107,44,6221,27066,55,4,1378,531,458,0,10746,18,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","16/06/2018","SAO PAULO",NA,0,0,0,0,0,56884,0,16.2,13.5,14.5,84.5,0,"SAT",3,3,4167,460,2181,49,7278,28632,62,7,1424,617,618,0,11362,27,"Range-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","17/06/2018","SAO PAULO",NA,0,0,0,0,0,47920,0,20.1,13.6,15.76,82.5,1.5,"SUN",2,3,4714,360,2034,35,6031,22043,53,10,1077,675,584,0,10279,25,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","18/06/2018","SAO PAULO",NA,0,0,0,0,0,29933,0,22,13.9,16.82,81.5,3.6,"MON",1,3,1992,165,1156,13,2413,15612,15,4,536,415,355,0,7234,23,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","19/06/2018","SAO PAULO",NA,0,0,0,0,0,29997,0,23.3,15,17.88,80.5,6.6,"TUE",1,3,2013,161,1149,11,2270,15426,16,10,555,340,326,0,7700,20,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171","20/06/2018","SAO PAULO",NA,0,0,0,0,0,35064,0,25.5,14.7,19.56,66.5,7.7,"WED",1,3,2252,167,1239,14,2651,18324,20,4,627,346,417,0,8976,27,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","23/06/2018","SAO PAULO",NA,0,0,0,0,0,53950,0,26.4,14.6,20.28,60.25,6.8,"SAT",3,3,3723,420,2127,41,6713,27587,62,11,1400,596,605,0,10620,45,"Range-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173","24/06/2018","SAO PAULO",NA,0,0,0,0,0,46709,0,28.5,17.5,20.72,67,7.4,"SUN",2,3,4296,368,1987,36,5439,22095,43,6,1222,740,648,0,9792,37,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174","22/06/2018","SAO PAULO",NA,0,0,0,0,0,61253,0,24.6,15,19.12,59.75,5.1,"FRI",3,3,4379,450,2403,54,7102,31045,89,8,1431,518,559,0,13181,34,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"175","21/06/2018","SAO PAULO",NA,0,0,0,0,0,37275,0,25.4,14,19.84,58,7.9,"TUR",1,3,2718,234,1490,20,3647,16958,30,2,832,424,430,0,10447,43,"Range-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176","29/06/2018","SAO PAULO",NA,0,0,0,0,0,53374,0,26.4,14.7,20.06,57.5,8.5,"FRI",3,3,4047,348,2167,47,6030,26220,55,7,1277,493,497,0,12155,31,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","28/06/2018","SAO PAULO",NA,0,0,0,0,0,32354,0,26,15.2,19.58,70,5.2,"TUR",1,3,2342,199,1415,12,3165,14273,17,7,741,434,355,0,9362,32,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178","27/06/2018","SAO PAULO",NA,0,0,0,0,0,67487,0,23.4,15.5,18.62,70.75,7.3,"WED",1,3,4348,273,1910,52,4811,34986,82,6,843,404,382,0,19352,38,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","25/06/2018","SAO PAULO",NA,0,0,0,0,0,30082,0,27.2,15.9,21.14,51.25,8.4,"MON",1,3,2001,166,1150,6,2221,15938,25,1,596,353,365,0,7231,29,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"180","26/06/2018","SAO PAULO",NA,0,0,0,0,0,35411,0,26.5,16.6,21.46,45,2.5,"TUE",1,3,2220,181,1284,13,2514,18977,12,5,617,359,373,0,8825,31,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181","30/06/2018","SAO PAULO",NA,0,0,0,0,0,58749,0,26.8,15.1,20.18,72,6.6,"SAT",3,3,4083,397,2333,47,7018,29736,59,8,1447,627,664,0,12290,40,"Range-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182","02/07/2018","SAO PAULO",NA,0,0,0,0,0,58830,0,27.3,14.9,20.88,50,7.9,"MON",1,1,2985,266,1883,8,3839,32539,25,4,810,465,461,0,15495,50,"Range-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","01/07/2018","SAO PAULO",NA,0,0,0,0,0,49023,0,27.4,14.9,20.54,61.5,7.9,"SUN",2,1,4164,346,2107,52,5819,23736,37,6,1293,834,792,0,9797,40,"Range-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184","03/07/2018","SAO PAULO",NA,0,0,0,0,0,34582,0,24.7,16.2,18.72,77.75,5.4,"TUE",1,1,2296,317,1138,14,2450,18163,13,4,600,356,311,0,8892,28,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","06/07/2018","SAO PAULO",NA,0,0,0,0,0,72289,0,26.6,15.3,20,57,5.5,"FRI",3,1,5470,701,2552,52,7503,37739,21,12,1431,470,561,0,15736,41,"Range-39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","07/07/2018","SAO PAULO",NA,0,0,0,0,0,55398,0,25.2,14,19.5,54.25,7.6,"SAT",3,1,3884,685,2099,78,5785,29087,18,13,1487,567,601,0,11055,39,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187","05/07/2018","SAO PAULO",NA,0,0,0,0,0,36988,0,28.5,14.7,20.16,65.25,6.2,"TUR",1,1,2488,501,1513,16,3329,16711,23,3,827,398,361,0,10781,37,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188","04/07/2018","SAO PAULO",NA,0,0,0,0,0,34434,0,23.7,15.5,17.94,82.25,5.7,"WED",1,1,2155,375,1291,37,2393,18312,18,5,608,368,362,0,8484,26,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","08/07/2018","SAO PAULO",NA,0,0,0,0,0,44899,0,27.7,18.4,21.62,50.75,8.5,"SUN",2,1,3659,522,1951,35,4695,22604,35,5,1119,647,567,0,9024,36,"Range-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190","09/07/2018","SAO PAULO",NA,0,0,0,0,0,69166,0,25.2,14.7,17.82,72.25,5.4,"MON",1,1,4890,580,2351,68,3551,39112,40,13,1415,611,623,0,15875,37,"Range-35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191","10/07/2018","SAO PAULO",NA,0,0,0,0,0,32794,0,15.6,10.6,12.08,79.5,0.2,"TUE",1,1,2085,358,1140,32,1597,18226,28,3,554,366,294,0,8098,13,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192","11/07/2018","SAO PAULO",NA,0,0,0,0,0,34905,0,15.5,9.7,11.78,76.25,3,"WED",1,1,2386,343,1187,22,1772,19331,21,2,517,361,288,0,8652,23,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193","12/07/2018","SAO PAULO",NA,0,0,0,0,0,30744,0,19.4,9.6,12.98,68.5,8.2,"TUR",1,1,2175,419,1184,27,2227,14402,15,3,663,378,312,0,8920,19,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194","13/07/2018","SAO PAULO",NA,0,0,0,0,0,53519,0,23.6,9.1,15.74,61.5,7.9,"FRI",3,1,3880,759,1997,26,4371,28368,39,4,1195,460,476,0,11914,30,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195","14/07/2018","SAO PAULO",NA,0,0,0,0,0,57393,0,26.4,11,18.64,53.75,8.3,"SAT",3,1,3737,812,2147,83,5287,30690,50,8,1326,494,496,0,12222,41,"Range-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196","15/07/2018","SAO PAULO",NA,0,0,0,0,0,30297,0,28.2,13,20.36,49.75,0,"SUN",2,1,2526,501,1221,6,2603,15633,30,4,674,295,286,0,6504,14,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198","17/07/2018","SAO PAULO",NA,0,0,0,0,0,31638,0,27,14.4,19.6,66.75,8.4,"TUE",1,1,1894,216,1069,28,1616,17740,7,4,557,336,290,0,7846,35,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199","18/07/2018","SAO PAULO",NA,0,0,0,0,0,33507,0,27.8,13.7,20.4,66,8.4,"WED",1,1,2049,248,1288,35,1709,19276,23,2,618,330,326,0,7573,30,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200","21/07/2018","SAO PAULO",NA,0,0,0,0,0,58578,0,28.1,15.7,19.68,72.5,5.3,"SAT",3,1,3967,724,2384,98,5548,30835,41,5,1657,519,585,0,12179,36,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201","22/07/2018","SAO PAULO",NA,0,0,0,0,0,46064,0,22.1,15,17.52,79.5,2,"SUN",2,1,4051,512,2010,47,3775,23347,32,8,1388,677,562,0,9621,34,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202","20/07/2018","SAO PAULO",NA,0,0,0,0,0,51520,0,28.7,15,21.56,56,8.4,"FRI",3,1,3207,658,1965,34,4404,27990,31,9,1521,453,494,0,10710,44,"Range-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203","19/07/2018","SAO PAULO",NA,0,0,0,0,0,32435,0,28.1,15,20.76,62.75,8.4,"TUR",1,1,2316,316,1376,48,2323,15864,16,6,793,341,294,0,8718,24,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","23/07/2018","SAO PAULO",NA,0,0,0,0,0,31109,0,25.5,14.9,19.52,62.25,5.6,"MON",1,1,2092,262,1278,27,1624,17621,14,2,744,312,299,0,6792,42,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","24/07/2018","SAO PAULO",NA,0,0,0,0,0,31416,0,20.5,14.1,16.78,82,0.2,"TUE",1,1,2008,269,1123,30,1472,17697,15,7,653,312,271,0,7536,23,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"206","25/07/2018","SAO PAULO",NA,0,0,0,0,0,34329,0,23.8,14.9,17.84,77,4.6,"WED",1,1,2008,250,1179,16,1625,20151,13,0,672,294,283,0,7812,26,"Range-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"207","26/07/2018","SAO PAULO",NA,0,0,0,0,0,33303,0,25.5,14.9,18.84,70.25,7.3,"TUR",1,1,2075,387,1367,22,2157,16879,14,6,748,359,358,0,8909,22,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","27/07/2018","SAO PAULO",NA,0,0,0,0,0,52236,0,26.6,14.4,20.2,55.25,8.8,"FRI",3,1,3691,559,1936,19,4194,28747,21,1,1358,329,403,0,10947,31,"Range-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209","28/07/2018","SAO PAULO",NA,0,0,0,0,0,59248,0,27.4,15,20.36,54.25,8.5,"SAT",3,1,4105,677,2165,44,4989,32420,50,6,1548,489,601,0,12116,38,"Range-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210","30/07/2018","SAO PAULO",NA,0,0,0,0,0,37330,0,25.2,16.4,18.72,74.5,2.5,"MON",1,1,2522,248,1343,14,1550,21943,15,5,739,310,315,0,8300,26,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"211","31/07/2018","SAO PAULO",NA,0,0,0,0,0,39643,24.2,18.4,13.3,15.04,82.25,2,"TUE",1,1,2488,266,1438,14,1660,22746,23,3,724,357,302,0,9601,21,"Range-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","29/07/2018","SAO PAULO",NA,0,0,0,0,0,47817,0,29.2,16.1,22.58,42,5.2,"SUN",2,1,4061,529,2010,27,3571,25338,28,4,1477,635,575,0,9521,41,"Range-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213","01/08/2018","SAO PAULO",NA,0,0,0,0,0,41631,0,14.5,12.5,13.36,86.75,0,"WED",1,2,2793,281,1414,15,1985,24700,16,0,690,390,297,0,9014,36,"Range-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214","02/08/2018","SAO PAULO",NA,0,0,0,0,0,33969,5,17.1,12.4,14.9,89.75,0,"TUR",1,2,2319,133,1369,11,2781,17553,14,1,708,330,276,0,8446,28,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215","03/08/2018","SAO PAULO",NA,0,0,0,0,0,71212,0,16.2,13.6,15.16,92.5,0,"FRI",3,2,5512,475,2818,30,7263,38363,39,9,1487,629,569,0,13979,39,"Range-40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216","04/08/2018","SAO PAULO",NA,0,0,0,0,0,65852,17.6,20.4,14.2,17.22,75,1.9,"SAT",3,2,4828,434,2316,40,7096,35603,51,4,1311,519,576,0,13041,33,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217","06/08/2018","SAO PAULO",NA,0,0,0,0,0,36652,5.1,15.1,13.2,14.02,89.75,0,"MON",1,2,2311,147,1339,39,2371,20874,13,4,613,366,279,0,8275,21,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"218","05/08/2018","SAO PAULO",NA,0,0,0,0,0,52242,0,19.8,14.5,16.08,78.5,0,"SUN",2,2,4590,333,2044,38,5406,26873,26,2,1259,698,557,0,10372,44,"Range-33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219","07/08/2018","SAO PAULO",NA,0,0,0,0,0,34464,8.5,17.8,12,14.36,84.5,0,"TUE",1,2,2356,134,1173,35,2115,19343,9,2,599,318,306,0,8052,22,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220","08/08/2018","SAO PAULO",NA,0,0,0,0,0,36809,0,26,12.9,19.38,67.75,6,"WED",1,2,2307,155,1227,28,2210,20651,10,3,602,305,355,0,8919,37,"Range-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221","09/08/2018","SAO PAULO",NA,0,0,0,0,0,34416,2.2,24.6,15.2,19.06,68.25,8.4,"TUR",1,2,2283,183,1316,55,3038,17435,21,2,571,351,410,0,8721,30,"Range-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222","10/08/2018","SAO PAULO",NA,0,0,0,0,0,58492,0,20.7,10.2,15.22,48,9.8,"FRI",3,2,3617,298,2182,110,6040,32095,25,8,1093,366,511,0,12101,46,"Range-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223","11/08/2018","SAO PAULO",NA,0,0,0,0,0,66059,0,22.8,10.5,14.58,55.5,9.5,"SAT",3,2,4320,380,2296,101,7112,36598,22,3,1276,465,598,0,12854,34,"Range-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","12/08/2018","SAO PAULO",NA,0,0,0,0,0,44219,0,19.2,10.5,13.78,72.75,5.1,"SUN",2,2,3880,255,1765,64,4558,22686,18,9,936,560,554,0,8899,35,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225","13/08/2018","SAO PAULO",NA,0,0,0,0,0,28818,0,21.4,10.1,14.94,80.5,6.1,"MON",1,2,1790,106,1058,31,1864,16305,12,5,443,300,285,0,6587,32,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226","14/08/2018","SAO PAULO",NA,0,0,0,0,0,29327,0,27.9,10,17.46,70.75,8.5,"TUE",1,2,1820,103,1087,25,1837,16118,4,7,493,268,300,0,7234,31,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227","15/08/2018","SAO PAULO",NA,0,0,0,0,0,33258,0,17.8,12.7,14.94,84,0,"WED",1,2,2044,108,1125,31,2171,18965,15,2,479,284,273,0,7733,28,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228","16/08/2018","SAO PAULO",NA,0,0,0,0,0,32995,0,17.3,13.8,15.18,86.25,0,"TUR",1,2,2565,215,1276,11,2951,15395,22,1,608,390,335,0,9204,22,"Range-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","17/08/2018","SAO PAULO",NA,0,0,0,0,0,58717,0.5,17.4,13.5,15.26,83.75,0,"FRI",3,2,4510,332,2071,7,5770,31770,51,6,990,438,572,0,12157,43,"Range-32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230","18/08/2018","SAO PAULO",NA,0,0,0,0,0,65589,0.1,22.2,13,16.68,75.25,7.5,"SAT",3,2,4756,408,2258,1,7135,35943,46,9,1082,545,642,0,12726,38,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231","19/08/2018","SAO PAULO",NA,0,0,0,0,0,48011,0,26.7,13.7,19.3,65.5,7.9,"SUN",2,2,4445,239,1929,1,4993,24787,41,5,1065,571,560,0,9327,48,"Range-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232","21/08/2018","SAO PAULO",NA,0,0,0,0,0,30803,0,28.8,14.2,19.04,64.75,8.4,"TUE",1,2,2094,103,1121,0,2022,16943,15,3,445,271,339,0,7410,37,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233","22/08/2018","SAO PAULO",NA,0,0,0,0,0,33577,0,26.5,14.9,19.88,64.75,3.9,"WED",1,2,2087,115,1136,2,2133,18889,21,5,519,274,306,0,8061,29,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234","20/08/2018","SAO PAULO",NA,0,0,0,0,0,30389,0,27.8,14.4,21,47.25,9.3,"MON",1,2,1811,108,1182,1,1878,16897,14,0,524,252,286,0,7411,25,"Range-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235","24/08/2018","SAO PAULO",NA,0,0,0,0,0,56046,0,29.7,17.7,22.74,50.25,4.8,"FRI",3,2,3935,328,2118,5,5723,31017,58,9,1080,309,517,0,10902,45,"Range-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236","25/08/2018","SAO PAULO",NA,0,0,0,0,0,63060,8.8,22.4,16.3,18.06,81.75,0,"SAT",3,2,4738,368,2232,4,6601,34673,63,6,1197,456,641,0,12047,34,"Range-34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","23/08/2018","SAO PAULO",NA,0,0,0,0,0,30622,0,27.7,16.2,22.16,56,7.8,"TUR",1,2,2084,142,1214,4,2668,14921,25,3,557,278,326,0,8366,34,"Range-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
